id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50137091,Habitación en departamento amplio y cómodo,161834633,Rey David,,Miguel Hidalgo,19.44979,-99.1766,Private room,500,7,0,,,2,87,0,
50283304,Suite privada a una cuadra de hospitales.,10730083,Israel,,Tlalpan,19.28581,-99.15897,Entire home/apt,600,3,12,2024-04-22,0.33,3,242,6,
50284982,Room close to CDMX tourist areas.,106260805,Odan,,Azcapotzalco,19.46004,-99.18393,Private room,464,2,15,2024-05-01,0.41,2,148,10,
50138369,DEPA IDEAL EN ANZURES/POLANCO.,404599435,Alberto,,Miguel Hidalgo,19.42756,-99.17719,Entire home/apt,1191,3,24,2024-01-28,0.67,1,23,4,
50285417,Intimate refuge in San Ángel,94967270,Federico,,Álvaro Obregón,19.354227,-99.189011,Entire home/apt,1049,3,34,2024-05-17,0.96,2,336,18,
50138636,Bright apartment in Condesa,128176287,Green,,Cuauhtémoc,19.41547,-99.17575,Entire home/apt,1633,3,105,2024-06-15,2.92,2,107,38,
50142166,Acogedor departamento en el corazón de la Narvarte,8305381,Rodrigo,,Benito Juárez,19.37388,-99.1533,Entire home/apt,1150,2,228,2024-05-26,6.27,7,343,81,
50285948,NUEVO depto a 3 min de bellas artes,114030490,Vicino Alojamientos,,Cuauhtémoc,19.43309,-99.14176,Entire home/apt,1044,2,136,2024-06-10,3.78,19,317,47,
50287230,Villa Basilio lindo alojamiento para conocer  cdmx,192707667,Minerva Ivonne,,Benito Juárez,19.37227,-99.1437,Entire home/apt,350,1,89,2024-04-28,2.40,2,356,25,
50289070,Mikerencia2. Habitación con baño centro CDMX,223574451,Teresa,,Cuauhtémoc,19.440968,-99.146935,Private room,387,1,156,2024-06-08,4.36,2,76,56,
50148641,"Loft vegano, gluten free en zona Oriente",163644735,Martha Abigail,,Iztapalapa,19.33284,-99.04283,Private room,200,1,29,2024-03-31,0.78,5,351,8,
50149869,"NEW Cozy, located, walk Polanco 24h SECURITY",404701249,Livix,,Miguel Hidalgo,19.441614,-99.195938,Entire home/apt,1474,1,69,2024-04-07,1.85,1,31,9,
50290783,"Roma Sur, amplio e iluminado departamento",13320029,Alejandra,,Benito Juárez,19.40089,-99.16629,Entire home/apt,924,4,29,2024-03-31,0.81,1,18,13,
50150513,Disfrutar de la Condesa en este precioso lugar.,68925174,Alejandra,,Cuauhtémoc,19.40965,-99.17282,Entire home/apt,2286,1,50,2024-05-23,1.37,5,360,4,
50291738,Mr. W | Urban Studio w/Balcony next to Reforma,10764020,Mr. W,,Cuauhtémoc,19.424467086791992,-99.16911315917969,Entire home/apt,1375,1,6,2023-10-29,0.20,267,355,2,
50150857,Departamento con terraza|Reforma,120809493,Alejandra,,Cuauhtémoc,19.42999,-99.1648,Entire home/apt,1953,2,120,2024-06-23,3.31,2,153,33,
50292379,Mr. W | 1Br - Reforma Diana - Angel | Balcony,10764020,Mr. W,,Cuauhtémoc,19.42452621459961,-99.16915130615234,Entire home/apt,1375,1,22,2024-02-26,0.60,267,353,16,
50293127,Habitación  con servicios básicos incluidos,406115254,Salvador,,Álvaro Obregón,19.32411,-99.26436,Private room,550,1,6,2024-06-07,0.18,1,365,2,
50151095,Cozy 3 BD Apartment,97457747,Sergio,,Miguel Hidalgo,19.43637,-99.1772,Entire home/apt,3774,2,41,2024-06-05,1.15,10,295,8,
50293134,Rare PH with a private roof garden in Roma Norte,10333156,Olivier,,Cuauhtémoc,19.41605,-99.1573,Entire home/apt,2512,1,141,2024-06-24,3.80,1,228,66,
50293389,Live! entire Ecochic apartment great location,108474341,Guillermo,,Benito Juárez,19.38357,-99.14163,Entire home/apt,506,1,119,2024-06-03,3.27,1,266,35,
50151588,"Loft at Paseo de la Reforma.
2BR
Spectacular views",5437785,Alex,,Cuauhtémoc,19.43512,-99.1513,Entire home/apt,1505,2,106,2024-04-29,2.95,2,315,27,
50303900,"Amazing Apartment Monte Athos, Lomas Chapultepec",137132393,Rodrigo,,Miguel Hidalgo,19.42005,-99.21518,Entire home/apt,80000,4,24,2022-08-10,0.65,15,180,0,
50153481,Departamento Cómodo Y Confortable  En Coyoacán,152614364,Luis,,Coyoacán,19.35191,-99.16429,Entire home/apt,800,1,112,2024-06-20,3.07,1,55,33,
50304402,Apartamento clásico en el corazón de la ciudad.,18565750,Luis,,Cuauhtémoc,19.4156,-99.17583,Private room,800,20,4,2023-01-06,0.16,1,177,0,
50153860,"Bonito departamento, amplio y acogedor",364247303,Rolando,,Miguel Hidalgo,19.45265,-99.18496,Entire home/apt,570,1,33,2024-03-25,0.89,2,299,5,
50305243,Habitación con Alberca privada en CDMX,388088141,Alejandro,,Cuauhtémoc,19.41835,-99.14568,Private room,6000,1,3,2022-11-20,0.15,2,364,0,
50154238,Cozy private double room Roma Norte Great Location,404529654,Amado,,Cuauhtémoc,19.420480728149414,-99.17020416259766,Private room,,1,107,2024-06-01,2.88,7,162,7,
50154321,Cozy private room in Colonia Roma Whit Balcony,404529654,Amado,,Cuauhtémoc,19.420480728149414,-99.17020416259766,Private room,,1,56,2024-05-19,1.52,7,149,6,
50306401,Habitación 2 camas Queen,406208097,Edgar,,Cuauhtémoc,19.42091,-99.14315,Private room,1500,1,8,2024-02-26,0.24,1,364,6,
50154973,Departamento céntrico cerca del WTC (306),349105138,Santiago,,Benito Juárez,19.38225,-99.18842,Entire home/apt,707,4,36,2024-05-22,0.98,1,358,16,
50312960,"Penthouse with amazing view, 2 blocks from subway",157643637,Nidia,,Miguel Hidalgo,19.446,-99.16999,Entire home/apt,1142,2,123,2024-06-05,3.31,1,304,19,
50364991,AlebrijeMiniloft bath kitchenette Condesa FastWiFi,368151297,Guillermo,,Cuauhtémoc,19.40758,-99.16914,Entire home/apt,877,3,26,2023-11-21,0.71,4,18,1,
50313192,COLORINES DE COYOACAN,230992075,Ricardo,,Coyoacán,19.33021,-99.1459,Private room,,2,21,2023-07-29,0.58,11,365,3,
50313635,"Live the New MexicoArea, It’s like a little house",123940882,Gigi,,Cuajimalpa de Morelos,19.35858,-99.28764,Entire home/apt,2748,5,0,,,3,365,0,
50319839,Casa grande/Jardín /CDMXSur Coapa/Coyoacán/Parking,406343624,Brenda Maria,,Tlalpan,19.3015,-99.12075,Entire home/apt,2339,2,30,2024-05-22,0.83,6,273,17,
50365858,Departamento a una cuadra del metro.,89441714,Amelia,,Benito Juárez,19.3759,-99.15738,Entire home/apt,470,2,50,2024-06-19,1.53,2,308,14,
50371486,Nice apartment - México City,90953746,Aby,,Cuauhtémoc,19.406649,-99.155518,Entire home/apt,1000,3,83,2024-06-12,2.25,1,103,21,
50324211,Habitación para viajes cortos,360931731,Eduardo,,Cuajimalpa de Morelos,19.35875,-99.27826,Entire home/apt,1200,1,34,2024-05-15,0.95,25,364,19,
50324548,Departamento Parque Delta y Centro Medico A,2281290,Suites,,Benito Juárez,19.40113,-99.15688,Entire home/apt,606,1,126,2024-06-21,3.42,42,361,47,
50372885,Cómoda habitación en Condesa,17089368,Julieta,,Cuauhtémoc,19.41094,-99.17653,Private room,450,5,3,2023-12-17,0.08,4,361,2,
50325127,Departamento de Lujo en Reforma 222,102987560,Carmen,,Cuauhtémoc,19.42846,-99.16278,Entire home/apt,1800,3,12,2024-05-26,0.40,15,130,4,
50325347,DEL PRINCIPADO PARA QUE TE SIENTAS COMO EN CASA,406391736,Carlos,,Cuauhtémoc,19.42782,-99.16069,Private room,900,1,34,2024-05-13,1.02,1,363,13,
50325703,Garibaldi CDMX superior double private room,297926029,Amado,,Cuauhtémoc,19.440174102783203,-99.1375961303711,Private room,2250,1,60,2024-05-26,1.62,6,348,8,
50374453,Departamento acogedor Azcapotzalco Cdmx Facturamos,18941624,Cesar,,Azcapotzalco,19.47359,-99.17061,Entire home/apt,750,2,11,2024-02-26,0.40,1,363,8,
50326060,Céntrico y cómodo loft con terraza.,43638047,Daniel,,Benito Juárez,19.37902,-99.18311,Entire home/apt,887,1,15,2023-09-16,0.41,1,238,1,
50326133,"Lindo departamento en el Pedregal, UNAM al lado",9008734,Dulce Alejandra,,Coyoacán,19.30896,-99.19429,Entire home/apt,1244,1,194,2024-06-16,5.24,3,70,69,
50375251,"La Casa de los abuelos
Cuarto Compacto",151680971,Martha,,Coyoacán,19.30556756760928,-99.17963147163393,Private room,300,2,24,2024-05-24,0.68,2,349,8,
50377288,"""The Palms Apartment"" 4 BR remote workers paradise",535062567,Fer,,Miguel Hidalgo,19.43484,-99.20681,Entire home/apt,1430,1,145,2024-06-12,3.93,9,355,30,
50326820,Tennyson I (Private bathroom),112945634,Paulina,,Miguel Hidalgo,19.43609,-99.195,Private room,,1,0,,,2,0,0,
50379649,Vive el Centro. Patrimonio cultural CdMx,406963179,Florina,,Cuauhtémoc,19.43486,-99.1332,Private room,579,2,25,2024-04-01,0.77,1,308,9,
50326913,Private Room • Colonia Juarez,304907121,Abril,,Cuauhtémoc,19.42303,-99.17237,Private room,395,2,61,2024-05-26,1.68,5,86,8,
50328400,Habitación ECONÓMICA y Muy UBICADA en la ROMA,398787222,Jessica,,Cuauhtémoc,19.41478,-99.16303,Private room,457,1,103,2024-06-08,2.93,6,363,54,
50379775,Departamento con acceso directo a Reforma,407490562,Fernando,,Cuauhtémoc,19.434576,-99.170258,Entire home/apt,786,2,24,2024-06-13,0.74,3,329,3,
50383376,Beautiful classic house built in 1921,313476407,Roman,,Cuauhtémoc,19.42589,-99.15413,Entire home/apt,1400,2,0,,,1,179,0,
50383611,2 hab piso/Jardín/CDMXSur/Coapa/Coyoacán/E. Azteca,406343624,Brenda Maria,,Tlalpan,19.2998,-99.12053,Entire home/apt,,2,8,2023-04-20,0.26,6,0,0,
50328440,Loft cálido y seguro en el corazón de Polanco,220958128,Nicolas,,Miguel Hidalgo,19.44468,-99.2062,Entire home/apt,,3,3,2022-11-21,0.08,6,364,0,
50329744,Loma Hermosa Cozy 2 Bedroom Apartment Mexico City,137236513,Rosa,,Miguel Hidalgo,19.44401,-99.21568,Entire home/apt,1464,3,17,2024-03-07,0.53,1,339,7,
50384468,Casa amplia/parking/ jardín/CDMXSur Coapa/Coyoacán,406343624,Brenda Maria,,Tlalpan,19.30033,-99.12006,Entire home/apt,1810,2,33,2024-06-16,1.17,6,274,17,
50329890,Londres 212 - Lujo Chica King,171166310,Abdo,,Cuauhtémoc,19.42435,-99.16778,Entire home/apt,1550,1,56,2024-04-24,1.51,5,362,2,
50385346,Casa bella/jardín/parking/CdMxSur/Coapa/Coyoacán,406343624,Brenda Maria,,Tlalpan,19.30107,-99.12002,Entire home/apt,1385,2,70,2024-05-24,1.91,6,247,17,
50385779,1 BUSINESS SUITES KEPLER - GRAND SUITE 2 RECAMARAS,403319546,Jorge Eduardo,,Miguel Hidalgo,19.4336,-99.18158,Entire home/apt,3195,1,14,2024-04-29,0.38,7,117,5,
50331521,"2BR Condesa Apt w/AmazingView  ""Chapultepec Castle",41963013,Hector,,Cuauhtémoc,19.41592,-99.17693,Entire home/apt,2209,2,164,2024-05-23,4.50,36,49,51,
50388371,Hermoso depa con estacionamiento y amenidades,394322163,Nohemi,,Azcapotzalco,19.465868,-99.155151,Entire home/apt,1465,3,8,2024-04-01,0.30,4,364,3,
50339441,Your work-from-home getaway in Roma Norte,39600194,Ben,,Cuauhtémoc,19.41841,-99.16292,Entire home/apt,1899,14,10,2024-03-29,0.29,1,31,4,
50388393,Preciosos depa con estacionamiento GYM y alberca,394322163,Nohemi,,Azcapotzalco,19.465807,-99.15519,Entire home/apt,1099,7,2,2024-02-07,0.16,4,364,2,
50341392,Depa disponible para verano en el ❤️ de Mixcoac,12372753,Cle,,Benito Juárez,19.37341,-99.18249,Entire home/apt,,7,0,,,1,0,0,
50392674,Habitación en el Centro CDMX súper ubicación,407084027,Emmanuel,,Cuauhtémoc,19.42896,-99.14842,Private room,,2,4,2021-08-01,0.11,1,0,0,
50342102,Increíble departamento completo en la Del Valle,398635277,Claudia,,Benito Juárez,19.37,-99.16799,Entire home/apt,1500,1,98,2024-02-04,2.66,1,145,12,
50395561,Penthouse en la Roma CDMX,231889224,Ixchel,,Cuauhtémoc,19.41711,-99.16554,Entire home/apt,2450,3,35,2024-05-23,0.96,2,141,15,
50396424,Classy PentHouse at a great location,68151741,Venus,,Cuauhtémoc,19.428646,-99.159828,Entire home/apt,1200,2,74,2024-06-09,2.04,5,172,38,
50342131,Cozy loft with balcony Roma/Condesa,28464598,Carla,,Cuauhtémoc,19.41072,-99.16464,Entire home/apt,1600,2,87,2024-05-27,2.36,7,159,32,
50343186,Entire APT with excellent location,406214477,Liz,,Miguel Hidalgo,19.40015,-99.1788,Entire home/apt,999,2,63,2024-05-05,1.75,2,129,11,
50396676,Departamento Nuevo al sur de la CDMX,339038940,Viridiana,,Coyoacán,19.30373,-99.17019,Entire home/apt,2500,1,0,,,1,358,0,
50343940,ET_1304 Departamento en Nuevo Polanco.,338568299,Lucas,,Miguel Hidalgo,19.44322,-99.18672,Entire home/apt,1600,2,11,2023-08-27,0.30,5,340,1,
50345126,Londres 212  - Lujo Chica Queen,171166310,Abdo,,Cuauhtémoc,19.42441,-99.16686,Entire home/apt,1450,1,5,2023-10-14,0.19,5,359,1,
50398129,Very centric Room Near CDMX Airport,297933321,Amado,,Venustiano Carranza,19.435205459594727,-99.11771392822266,Private room,1608,1,453,2024-02-27,12.29,3,179,37,
50348484,WTC limpieza  diario y gimnasio.,740759,Yuni,,Benito Juárez,19.39541,-99.17367,Entire home/apt,2450,2,12,2023-03-06,0.33,12,90,0,
50400718,Master Suite Gran Hotel Ciudad de México,403856807,Inmobiliaria,,Cuauhtémoc,19.43327,-99.13583,Private room,2125,1,15,2024-06-19,0.41,4,288,13,
50348540,Londres 212 - Lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42429,-99.16884,Entire home/apt,1750,1,17,2024-04-23,0.47,5,364,3,
50350657,Loft céntrico con vista increíble hacia volcanes,352221310,Jorge,,Cuauhtémoc,19.40621,-99.13737,Entire home/apt,658,2,58,2024-06-04,1.68,1,354,23,
50401458,Habitación privada en Coyoacán (Sur de CDMX),47529826,Peter,,Coyoacán,19.31518,-99.12918,Private room,,6,2,2023-10-22,0.21,2,362,2,
50402352,"Chic Juárez Loft, Near Reforma! | Cozy",245618000,Alejandra,,Cuauhtémoc,19.42378,-99.16773,Entire home/apt,997,1,172,2024-06-16,4.71,100,108,51,
50353568,Cheery n' Cozy Apt in Barrio Escandon near Condesa,359040595,Oscar,,Miguel Hidalgo,19.40312,-99.18307,Entire home/apt,1719,2,65,2024-06-01,1.79,1,291,21,
50402470,"Hermoso Departamento en Polanco, Polarea",250898270,Enrique,,Miguel Hidalgo,19.44551,-99.20172,Entire home/apt,,2,9,2022-10-31,0.27,1,0,0,
50360413,Great Cultural & Food Scene Brand-New Apartment,70036667,Francisco,,Cuauhtémoc,19.436146,-99.154404,Entire home/apt,1188,2,17,2024-06-16,0.53,2,269,6,
50404628,"Depto en ""Nápoles"", 1br, remodelado, cerca de WTC.",4811765,Juan Manuel,,Benito Juárez,19.38996,-99.18039,Entire home/apt,800,1,53,2024-06-09,1.45,4,131,23,
50416016,Londres 212 - Lujo Mediana King,171166310,Abdo,,Cuauhtémoc,19.42224,-99.1684,Entire home/apt,1650,1,18,2023-10-31,0.49,5,363,1,
50611201,Cómodo depa con balcón Narvarte,19354650,Karla Mahieli,,Benito Juárez,19.3865969,-99.15173209999999,Entire home/apt,,5,5,2024-01-16,0.49,1,0,5,
50416265,Habitación doble con baño privado/ Casa Maguey,407300011,Jimena,,Iztacalco,19.381407,-99.133858,Private room,600,1,20,2024-05-19,0.60,4,365,4,
50613328,Loft estilo Industrial junto al MUNAL,126106513,Ocio House,,Cuauhtémoc,19.4365,-99.13808,Entire home/apt,744,1,121,2024-04-16,3.35,28,276,16,
50416567,Habitaciones Las Almendras 4,274540725,Marina,,Álvaro Obregón,19.37182,-99.2146,Private room,,2,2,2022-11-21,0.06,4,0,0,
50616142,"Roma Norte PH w Private Sauna, Cold Plunge, P-Pong",1247951,Barrett,,Cuauhtémoc,19.41982,-99.16094,Entire home/apt,3849,4,36,2024-06-19,1.15,1,358,26,
50416695,Frida Miniloft bath kitchenette Fast WiFi,368151297,Guillermo,,Cuauhtémoc,19.4056,-99.16929,Entire home/apt,750,3,24,2023-10-28,0.65,4,18,1,
50616763,Suite_3 privada Circuito Interior-Reforma-Polanco,57413777,Omar,,Miguel Hidalgo,19.44148117468322,-99.1682228489819,Entire home/apt,730,1,71,2024-05-04,2.93,5,184,25,
50417373,TLW / Casa Roma,72969330,The Local Way,,Cuauhtémoc,19.422054,-99.161278,Entire home/apt,6384,2,36,2024-05-27,1.02,13,56,12,
50617164,Suite_G privada Circuito Interior: Reforma-Centro,57413777,Omar,,Miguel Hidalgo,19.44283,-99.1686,Entire home/apt,718,1,56,2024-06-10,2.53,5,236,24,
50417881,Penthouse w/gorgeous tree views. Well connected.,74972602,Sofía Elena,,Álvaro Obregón,19.3527,-99.18222,Private room,669,3,48,2024-02-11,1.31,1,173,7,
50621323,RECAMARA CON ENTRADA INDEPENDIENTE ESPACIOSA,258029082,Miriam Adriana,,Álvaro Obregón,19.39015,-99.20671,Private room,,5,0,,,2,358,0,
50635802,Exclusive&Safe Residency well located Mexico City,16545819,Yair,,Tlalpan,19.30419,-99.2049,Private room,521,2,13,2022-08-15,0.37,2,330,0,
50420842,"Suite con baño privado/
Casa Maguey GuestHouse",407300011,Jimena,,Benito Juárez,19.38065,-99.13498,Private room,650,1,25,2024-04-29,0.71,4,364,10,
50421235,Habitación en terraza / Casa Maguey,407300011,Jimena,,Iztacalco,19.38229,-99.13349,Private room,550,1,18,2024-06-16,0.55,4,362,10,
50421249,Cozy Rooftop Studio in the heart of Arts District!,54795766,Isa,,Miguel Hidalgo,19.41373,-99.18344,Entire home/apt,1999,3,92,2024-06-07,2.54,1,345,22,
50637732,Hermosa habitación frente a WTC México,403856807,Inmobiliaria,,Benito Juárez,19.39381,-99.17664,Private room,1159,1,115,2024-06-10,3.16,4,231,23,
50638370,Habitación en tercer nivel,409130349,Ana,,Xochimilco,19.25518,-99.04169,Private room,453,1,16,2024-06-09,0.60,1,365,9,
50422193,"Habitación en Roma Norte, cerca Reforma/ZonaRosa",48522736,Jonatan,,Cuauhtémoc,19.41901,-99.15803,Private room,,3,16,2023-04-28,0.45,1,0,0,
50640188,Studio apartment a lado del Parque México,107654286,Elian,,Cuauhtémoc,19.40945,-99.17126,Entire home/apt,550,1,59,2024-05-02,1.65,1,350,11,
50422336,2 BUSINESS SUITES KEPLER - Baño y balcón,403319546,Jorge Eduardo,,Miguel Hidalgo,19.43374,-99.18175,Private room,,1,4,2024-03-04,0.11,7,99,1,
50424452,"Beautiful, sunlit 1BR in Roma Norte",6397982,Alejandra,,Cuauhtémoc,19.4194,-99.15553,Entire home/apt,850,4,15,2024-05-26,0.42,1,15,2,
50640899,Loft en Condesa Ubicación Inigualable,160012561,Marcela,,Cuauhtémoc,19.413572311401367,-99.17518615722656,Entire home/apt,909,2,7,2024-02-28,0.19,7,332,2,
50427402,Shared Room,207240505,Luis,,Cuauhtémoc,19.45951,-99.14853,Shared room,199,28,0,,,112,365,0,
50641838,Loft de lujo en Nuevo Polanco,103423882,Julio,,Miguel Hidalgo,19.44247,-99.18555,Entire home/apt,1350,2,62,2024-05-20,1.80,3,360,20,
50645482,Luxury & furnished apartment @ Reforma Mexico City,257175502,Dan,,Cuauhtémoc,19.42928,-99.17022,Entire home/apt,1799,2,24,2023-04-11,0.70,1,87,0,
50428065,Shared Room,207240505,Luis,,Cuauhtémoc,19.45931,-99.14714,Shared room,168,28,2,2023-08-29,0.06,112,337,1,
50657066,Art & Design HOUSE ~ Private Roof top ~ ROMA SUR,4448056,Santiago,,Cuauhtémoc,19.40458,-99.15903,Entire home/apt,2785,5,22,2024-05-27,0.61,3,88,10,
50433823,Modern 2Br w/Balcony | near Angel of Independence,257431,Stanley,,Cuauhtémoc,19.429754,-99.170053,Entire home/apt,1280,1,64,2024-05-24,1.74,4,68,25,
50657738,"New loft, downtown Condesa / Roma/WTC, kitchenette",269797570,Chef Dulce Maria,,Miguel Hidalgo,19.40229,-99.17159,Entire home/apt,1030,2,40,2024-02-26,1.13,2,349,3,
50443845,"Cozy PH with 3 Bd, 2.5 Bath and private rooftop",94889950,Chris,,Miguel Hidalgo,19.43311,-99.21407,Entire home/apt,1868,2,60,2024-06-14,1.64,51,87,13,
50444420,Habitación Compartida Mixta Terraza / Shared Room,207240505,Luis,,Cuauhtémoc,19.46369,-99.14541,Shared room,199,28,2,2021-08-30,0.06,112,365,0,
50660726,THE SPOT IN ROMA CONDESA!!!,95925422,Mario,,Cuauhtémoc,19.4179,-99.17167,Entire home/apt,1612,2,32,2024-04-20,0.91,1,347,8,
50447179,"Habitación privada en hermosa casa Townhouse, ubic",8223764,Susan,,La Magdalena Contreras,19.31957,-99.2292,Private room,2500,3,3,2022-11-12,0.12,2,83,0,
50661641,La plus cuán perfecta,111765089,Lilian,,Coyoacán,19.34388,-99.1619,Private room,580,15,2,2023-06-26,0.10,2,364,0,
50461124,Private Double Room in Plaza del Mariachi,297926029,Amado,,Cuauhtémoc,19.440174102783203,-99.1375961303711,Private room,2119,1,177,2024-06-09,4.81,6,352,45,
50479940,Industrial style apartment,123370279,Rainher,,Benito Juárez,19.38336,-99.15516,Private room,,95,0,,,1,365,0,
50663473,Depto. a 5 min de Santa Fe y 15 min de Interlomas,409379389,Miriam,,Cuajimalpa de Morelos,19.37179,-99.28547,Entire home/apt,,1,0,,,1,0,0,
50676315,"Céntrico en la CDMX cultura, paseo, compras!",130136541,Virginia,,Cuauhtémoc,19.4344,-99.1501,Entire home/apt,586,2,120,2024-06-23,3.39,2,291,39,
50480491,"Suite 6 Covadonga, Coyoacán, 10 min Estadio Azteca",51622893,Luis Felipe,,Coyoacán,19.31638,-99.14063,Private room,585,1,110,2024-06-09,3.62,10,357,36,
50677801,Hermoso departamento a una cuadra de la Condesa.,84612293,Nohemí,,Miguel Hidalgo,19.40406,-99.17688,Entire home/apt,1100,1,44,2024-05-08,1.24,1,363,13,
50485820,Habitación tipo loft  en Santa Fe muy céntrica,360931731,Eduardo,,Cuajimalpa de Morelos,19.35824,-99.2781,Entire home/apt,1201,1,96,2024-05-02,2.61,25,358,19,
50679923,Hermoso condominio privado cerca del aeropuerto de la CDMX muy céntrico.,313855043,Israel,,Gustavo A. Madero,19.4529,-99.09954,Entire home/apt,441,2,127,2024-06-03,3.50,4,343,44,
50490084,COYOACAN Amazing APARTMENT Best location & Views!!,19814681,Miriam,,Benito Juárez,19.35888,-99.16681,Entire home/apt,2507,2,67,2024-06-16,1.83,1,364,12,
50681132,Loft 10 minutos de Santa Fe en Puerta Santa Lucía,9096543,Karen,,Álvaro Obregón,19.36439,-99.23961,Entire home/apt,,6,49,2023-08-27,1.35,1,0,2,
50500790,"Spacious bedroom, best street in Condesa",33237746,Rejeanne,,Cuauhtémoc,19.41551097677411,-99.16870276651034,Private room,990,6,15,2024-03-16,0.46,1,365,6,
50683355,Habitaciones para tu tranquilidad y descanso #6,364764800,Jose Luis,,Tlalpan,19.2936,-99.18124,Private room,400,1,60,2024-06-13,1.65,3,146,25,
50502034,10minAeropuerto/ForoSol/PalacioDeportes/Autodromo,92550315,Hilda,,Iztacalco,19.40122,-99.06521,Entire home/apt,229,2,34,2024-06-24,0.95,1,102,5,
50700094,Deluxe Suite en Col. Nápoles,403856807,Inmobiliaria,,Benito Juárez,19.39346,-99.17475,Private room,1159,1,126,2024-05-27,3.47,4,230,32,
